device_name	core	die	ram_kb	flash_kb	core_count
STM32U375RGIx	Cortex-M33	DIE454	256	1024	1
STM32U375RGIxQ	Cortex-M33	DIE454	256	1024	1
STM32U375RGTx	Cortex-M33	DIE454	256	1024	1
STM32U375RGTxQ	Cortex-M33	DIE454	256	1024	1
STM32U375RGYxG	Cortex-M33	DIE454	256	1024	1
STM32U375RGYxQ	Cortex-M33	DIE454	256	1024	1
STM32U375VEIx	Cortex-M33	DIE454	256	512	1
STM32U375VEIxQ	Cortex-M33	DIE454	256	512	1
STM32U375VETx	Cortex-M33	DIE454	256	512	1
STM32U375VETxQ	Cortex-M33	DIE454	256	512	1
STM32U375VGIx	Cortex-M33	DIE454	256	1024	1
STM32U375VGIxQ	Cortex-M33	DIE454	256	1024	1
STM32U375VGTx	Cortex-M33	DIE454	256	1024	1
STM32U375VGTxQ	Cortex-M33	DIE454	256	1024	1
STM32U385CGTx	Cortex-M33	DIE454	256	1024	1
STM32U385CGTxQ	Cortex-M33	DIE454	256	1024	1
STM32U385CGUx	Cortex-M33	DIE454	256	1024	1
STM32U385CGUxQ	Cortex-M33	DIE454	256	1024	1
STM32U385CGYxQ	Cortex-M33	DIE454	256	1024	1
STM32U385KGUx	Cortex-M33	DIE454	256	1024	1
STM32U385RGIx	Cortex-M33	DIE454	256	1024	1
STM32U385RGIxQ	Cortex-M33	DIE454	256	1024	1
STM32U385RGTx	Cortex-M33	DIE454	256	1024	1
STM32U385RGTxQ	Cortex-M33	DIE454	256	1024	1
STM32U385RGYxG	Cortex-M33	DIE454	256	1024	1
STM32U385RGYxQ	Cortex-M33	DIE454	256	1024	1
STM32U385VGIx	Cortex-M33	DIE454	256	1024	1
STM32U385VGIxQ	Cortex-M33	DIE454	256	1024	1
STM32U385VGTx	Cortex-M33	DIE454	256	1024	1
STM32U385VGTxQ	Cortex-M33	DIE454	256	1024	1
STM32U3B5CGTx	Cortex-M33	DIE42A	640	1024	1
STM32U3B5CGTxQ	Cortex-M33	DIE42A	640	1024	1
STM32U3B5CGUx	Cortex-M33	DIE42A	640	1024	1
STM32U3B5CGUxQ	Cortex-M33	DIE42A	640	1024	1
STM32U3B5CITx	Cortex-M33	DIE42A	640	2048	1
STM32U3B5CITxQ	Cortex-M33	DIE42A	640	2048	1
STM32U3B5CIUx	Cortex-M33	DIE42A	640	2048	1
STM32U3B5CIUxQ	Cortex-M33	DIE42A	640	2048	1
STM32U3B5JGYxQ	Cortex-M33	DIE42A	640	1024	1
STM32U3B5JIYxQ	Cortex-M33	DIE42A	640	2048	1
STM32U3B5QGIx	Cortex-M33	DIE42A	640	1024	1
STM32U3B5QGIxQ	Cortex-M33	DIE42A	640	1024	1
STM32U3B5QIIx	Cortex-M33	DIE42A	640	2048	1
STM32U3B5QIIxQ	Cortex-M33	DIE42A	640	2048	1
STM32U3B5RGTx	Cortex-M33	DIE42A	640	1024	1
STM32U3B5RGTxQ	Cortex-M33	DIE42A	640	1024	1
STM32U3B5RITx	Cortex-M33	DIE42A	640	2048	1
STM32U3B5RITxQ	Cortex-M33	DIE42A	640	2048	1
STM32U3B5VGTx	Cortex-M33	DIE42A	640	1024	1
STM32U3B5VGTxQ	Cortex-M33	DIE42A	640	1024	1
STM32U3B5VGYxQ	Cortex-M33	DIE42A	640	1024	1
STM32U3B5VITx	Cortex-M33	DIE42A	640	2048	1
STM32U3B5VITxQ	Cortex-M33	DIE42A	640	2048	1
STM32U3B5VIYxQ	Cortex-M33	DIE42A	640	2048	1
STM32U3B5WGYxQ	Cortex-M33	DIE42A	640	1024	1
STM32U3B5WIYxQ	Cortex-M33	DIE42A	640	2048	1
STM32U3B5ZGTx	Cortex-M33	DIE42A	640	1024	1
STM32U3B5ZGTxQ	Cortex-M33	DIE42A	640	1024	1
STM32U3B5ZITx	Cortex-M33	DIE42A	640	2048	1
STM32U3B5ZITxQ	Cortex-M33	DIE42A	640	2048	1
STM32U3C5CITx	Cortex-M33	DIE42A	640	2048	1
STM32U3C5CITxQ	Cortex-M33	DIE42A	640	2048	1
STM32U3C5CIUx	Cortex-M33	DIE42A	640	2048	1
STM32U3C5CIUxQ	Cortex-M33	DIE42A	640	2048	1
STM32U3C5JIYxQ	Cortex-M33	DIE42A	640	2048	1
STM32U3C5QIIx	Cortex-M33	DIE42A	640	2048	1
STM32U3C5QIIxQ	Cortex-M33	DIE42A	640	2048	1
STM32U3C5RITx	Cortex-M33	DIE42A	640	2048	1
STM32U3C5RITxQ	Cortex-M33	DIE42A	640	2048	1
STM32U3C5VITx	Cortex-M33	DIE42A	640	2048	1
STM32U3C5VITxQ	Cortex-M33	DIE42A	640	2048	1
STM32U3C5VIYxQ	Cortex-M33	DIE42A	640	2048	1
STM32U3C5WIYxQ	Cortex-M33	DIE42A	640	2048	1
STM32U3C5ZITx	Cortex-M33	DIE42A	640	2048	1
STM32U3C5ZITxQ	Cortex-M33	DIE42A	640	2048	1
STM32U535CBTx	Cortex-M33	DIE455	274	128	1
STM32U535CBTxQ	Cortex-M33	DIE455	274	128	1
STM32U535CBUx	Cortex-M33	DIE455	274	128	1
STM32U535CBUxQ	Cortex-M33	DIE455	274	128	1
STM32U535CCTx	Cortex-M33	DIE455	274	256	1
STM32U535CCTxQ	Cortex-M33	DIE455	274	256	1
STM32U535CCUx	Cortex-M33	DIE455	274	256	1
STM32U535CCUxQ	Cortex-M33	DIE455	274	256	1
STM32U535CETx	Cortex-M33	DIE455	274	512	1
STM32U535CETxQ	Cortex-M33	DIE455	274	512	1
STM32U535CEUx	Cortex-M33	DIE455	274	512	1
STM32U535CEUxQ	Cortex-M33	DIE455	274	512	1
STM32U535JEYxQ	Cortex-M33	DIE455	274	512	1
STM32U535NCYxQ	Cortex-M33	DIE455	274	256	1
STM32U535NEYxQ	Cortex-M33	DIE455	274	512	1
STM32U535RBIx	Cortex-M33	DIE455	274	128	1
STM32U535RBIxQ	Cortex-M33	DIE455	274	128	1
STM32U535RBTx	Cortex-M33	DIE455	274	128	1
STM32U535RBTxQ	Cortex-M33	DIE455	274	128	1
STM32U535RCIx	Cortex-M33	DIE455	274	256	1
STM32U535RCIxQ	Cortex-M33	DIE455	274	256	1
STM32U535RCTx	Cortex-M33	DIE455	274	256	1
STM32U535RCTxQ	Cortex-M33	DIE455	274	256	1
STM32U535REIx	Cortex-M33	DIE455	274	512	1
STM32U535REIxQ	Cortex-M33	DIE455	274	512	1
STM32U535RETx	Cortex-M33	DIE455	274	512	1
STM32U535RETxQ	Cortex-M33	DIE455	274	512	1
STM32U535VCIx	Cortex-M33	DIE455	274	256	1
STM32U535VCIxQ	Cortex-M33	DIE455	274	256	1
STM32U535VCTx	Cortex-M33	DIE455	274	256	1
STM32U535VCTxQ	Cortex-M33	DIE455	274	256	1
STM32U535VEIx	Cortex-M33	DIE455	274	512	1
STM32U535VEIxQ	Cortex-M33	DIE455	274	512	1
STM32U535VETx	Cortex-M33	DIE455	274	512	1
STM32U535VETxQ	Cortex-M33	DIE455	274	512	1
STM32U545CETx	Cortex-M33	DIE455	274	512	1
STM32U545CETxQ	Cortex-M33	DIE455	274	512	1
STM32U545CEUx	Cortex-M33	DIE455	274	512	1
STM32U545CEUxQ	Cortex-M33	DIE455	274	512	1
STM32U545JEYxQ	Cortex-M33	DIE455	274	512	1
STM32U545NEYxQ	Cortex-M33	DIE455	274	512	1
STM32U545REIx	Cortex-M33	DIE455	274	512	1
STM32U545REIxQ	Cortex-M33	DIE455	274	512	1
STM32U545RETx	Cortex-M33	DIE455	274	512	1
STM32U545RETxQ	Cortex-M33	DIE455	274	512	1
STM32U545VEIx	Cortex-M33	DIE455	274	512	1
STM32U545VEIxQ	Cortex-M33	DIE455	274	512	1
STM32U545VETx	Cortex-M33	DIE455	274	512	1
STM32U545VETxQ	Cortex-M33	DIE455	274	512	1
STM32U575AGIx	Cortex-M33	DIE482	786	1024	1
STM32U575AGIxQ	Cortex-M33	DIE482	786	1024	1
STM32U575AIIx	Cortex-M33	DIE482	786	2048	1
STM32U575AIIxQ	Cortex-M33	DIE482	786	2048	1
STM32U575CGTx	Cortex-M33	DIE482	786	1024	1
STM32U575CGTxQ	Cortex-M33	DIE482	786	1024	1
STM32U575CGUx	Cortex-M33	DIE482	786	1024	1
STM32U575CGUxQ	Cortex-M33	DIE482	786	1024	1
STM32U575CITx	Cortex-M33	DIE482	786	2048	1
STM32U575CITxQ	Cortex-M33	DIE482	786	2048	1
STM32U575CIUx	Cortex-M33	DIE482	786	2048	1
STM32U575CIUxQ	Cortex-M33	DIE482	786	2048	1
STM32U575OGYxQ	Cortex-M33	DIE482	786	1024	1
STM32U575OIYxQ	Cortex-M33	DIE482	786	2048	1
STM32U575QGIx	Cortex-M33	DIE482	786	1024	1
STM32U575QGIxQ	Cortex-M33	DIE482	786	1024	1
STM32U575QIIx	Cortex-M33	DIE482	786	2048	1
STM32U575QIIxQ	Cortex-M33	DIE482	786	2048	1
STM32U575RGTx	Cortex-M33	DIE482	786	1024	1
STM32U575RGTxQ	Cortex-M33	DIE482	786	1024	1
STM32U575RITx	Cortex-M33	DIE482	786	2048	1
STM32U575RITxQ	Cortex-M33	DIE482	786	2048	1
STM32U575VGTx	Cortex-M33	DIE482	786	1024	1
STM32U575VGTxQ	Cortex-M33	DIE482	786	1024	1
STM32U575VITx	Cortex-M33	DIE482	786	2048	1
STM32U575VITxQ	Cortex-M33	DIE482	786	2048	1
STM32U575ZGTx	Cortex-M33	DIE482	786	1024	1
STM32U575ZGTxQ	Cortex-M33	DIE482	786	1024	1
STM32U575ZITx	Cortex-M33	DIE482	786	2048	1
STM32U575ZITxQ	Cortex-M33	DIE482	786	2048	1
STM32U585AIIx	Cortex-M33	DIE482	786	2048	1
STM32U585AIIxQ	Cortex-M33	DIE482	786	2048	1
STM32U585CITx	Cortex-M33	DIE482	786	2048	1
STM32U585CITxQ	Cortex-M33	DIE482	786	2048	1
STM32U585CIUx	Cortex-M33	DIE482	786	2048	1
STM32U585CIUxQ	Cortex-M33	DIE482	786	2048	1
STM32U585OIYxQ	Cortex-M33	DIE482	786	2048	1
STM32U585QIIx	Cortex-M33	DIE482	786	2048	1
STM32U585QIIxQ	Cortex-M33	DIE482	786	2048	1
STM32U585RITx	Cortex-M33	DIE482	786	2048	1
STM32U585RITxQ	Cortex-M33	DIE482	786	2048	1
STM32U585VITx	Cortex-M33	DIE482	786	2048	1
STM32U585VITxQ	Cortex-M33	DIE482	786	2048	1
STM32U585ZITx	Cortex-M33	DIE482	786	2048	1
STM32U585ZITxQ	Cortex-M33	DIE482	786	2048	1
STM32U595AIHx	Cortex-M33	DIE481	2514	2048	1
STM32U595AIHxQ	Cortex-M33	DIE481	2514	2048	1
STM32U595AJHx	Cortex-M33	DIE481	2514	4096	1
STM32U595AJHxQ	Cortex-M33	DIE481	2514	4096	1
STM32U595QIIx	Cortex-M33	DIE481	2514	2048	1
STM32U595QIIxQ	Cortex-M33	DIE481	2514	2048	1
STM32U595QJIx	Cortex-M33	DIE481	2514	4096	1
STM32U595QJIxQ	Cortex-M33	DIE481	2514	4096	1
STM32U595RITx	Cortex-M33	DIE481	2514	2048	1
STM32U595RITxQ	Cortex-M33	DIE481	2514	2048	1
STM32U595RJTx	Cortex-M33	DIE481	2514	4096	1
STM32U595RJTxQ	Cortex-M33	DIE481	2514	4096	1
STM32U595VITx	Cortex-M33	DIE481	2514	2048	1
STM32U595VITxQ	Cortex-M33	DIE481	2514	2048	1
STM32U595VJTx	Cortex-M33	DIE481	2514	4096	1
STM32U595VJTxQ	Cortex-M33	DIE481	2514	4096	1
STM32U595ZITx	Cortex-M33	DIE481	2514	2048	1
STM32U595ZITxQ	Cortex-M33	DIE481	2514	2048	1
STM32U595ZIYxQ	Cortex-M33	DIE481	2514	2048	1
STM32U595ZJTx	Cortex-M33	DIE481	2514	4096	1
STM32U595ZJTxQ	Cortex-M33	DIE481	2514	4096	1
STM32U595ZJYxQ	Cortex-M33	DIE481	2514	4096	1
STM32U599BJYxQ	Cortex-M33	DIE481	2514	4096	1
STM32U599NIHxQ	Cortex-M33	DIE481	2514	2048	1
STM32U599NJHxQ	Cortex-M33	DIE481	2514	4096	1
STM32U599VITxQ	Cortex-M33	DIE481	2514	2048	1
STM32U599VJTx	Cortex-M33	DIE481	2514	4096	1
STM32U599VJTxQ	Cortex-M33	DIE481	2514	4096	1
STM32U599ZITxQ	Cortex-M33	DIE481	2514	2048	1
STM32U599ZIYxQ	Cortex-M33	DIE481	2514	2048	1
STM32U599ZJTxQ	Cortex-M33	DIE481	2514	4096	1
STM32U599ZJYxQ	Cortex-M33	DIE481	2514	4096	1
STM32U5A5AJHx	Cortex-M33	DIE481	2514	4096	1
STM32U5A5AJHxQ	Cortex-M33	DIE481	2514	4096	1
STM32U5A5QIIxQ	Cortex-M33	DIE481	2514	2048	1
STM32U5A5QJIx	Cortex-M33	DIE481	2514	4096	1
STM32U5A5QJIxQ	Cortex-M33	DIE481	2514	4096	1
STM32U5A5RJTx	Cortex-M33	DIE481	2514	4096	1
STM32U5A5RJTxQ	Cortex-M33	DIE481	2514	4096	1
STM32U5A5VJTx	Cortex-M33	DIE481	2514	4096	1
STM32U5A5VJTxQ	Cortex-M33	DIE481	2514	4096	1
STM32U5A5ZJTx	Cortex-M33	DIE481	2514	4096	1
STM32U5A5ZJTxQ	Cortex-M33	DIE481	2514	4096	1
STM32U5A5ZJYxQ	Cortex-M33	DIE481	2514	4096	1
STM32U5A9BJYxQ	Cortex-M33	DIE481	2514	4096	1
STM32U5A9NJHxQ	Cortex-M33	DIE481	2514	4096	1
STM32U5A9VJTxQ	Cortex-M33	DIE481	2514	4096	1
STM32U5A9ZJTxQ	Cortex-M33	DIE481	2514	4096	1
STM32U5A9ZJYxQ	Cortex-M33	DIE481	2514	4096	1
STM32U5F7VITx	Cortex-M33	DIE476	3026	2048	1
STM32U5F7VITxQ	Cortex-M33	DIE476	3026	2048	1
STM32U5F7VJTx	Cortex-M33	DIE476	3026	4096	1
STM32U5F7VJTxQ	Cortex-M33	DIE476	3026	4096	1
STM32U5F9BJYxQ	Cortex-M33	DIE476	3026	4096	1
STM32U5F9NJHxQ	Cortex-M33	DIE476	3026	4096	1
STM32U5F9VITxQ	Cortex-M33	DIE476	3026	2048	1
STM32U5F9VJTxQ	Cortex-M33	DIE476	3026	4096	1
STM32U5F9ZIJxQ	Cortex-M33	DIE476	3026	2048	1
STM32U5F9ZITxQ	Cortex-M33	DIE476	3026	2048	1
STM32U5F9ZJJxQ	Cortex-M33	DIE476	3026	4096	1
STM32U5F9ZJTxQ	Cortex-M33	DIE476	3026	4096	1
STM32U5G7VJTx	Cortex-M33	DIE476	3026	4096	1
STM32U5G7VJTxQ	Cortex-M33	DIE476	3026	4096	1
STM32U5G9BJYxQ	Cortex-M33	DIE476	3026	4096	1
STM32U5G9NJHxQ	Cortex-M33	DIE476	3026	4096	1
STM32U5G9VJTxQ	Cortex-M33	DIE476	3026	4096	1
STM32U5G9ZJJxQ	Cortex-M33	DIE476	3026	4096	1
STM32U5G9ZJTxQ	Cortex-M33	DIE476	3026	4096	1
STM32WB05KZVx	Cortex-M0plus	DIE028	24	192	1
STM32WB05TZFx	Cortex-M0plus	DIE028	24	192	1
STM32WB06CCFx	Cortex-M0plus	DIE01E	32	256	1
STM32WB06CCVx	Cortex-M0plus	DIE01E	32	256	1
STM32WB06KCVx	Cortex-M0plus	DIE01E	32	256	1
STM32WB07CCFx	Cortex-M0plus	DIE01E	64	256	1
STM32WB07CCVx	Cortex-M0plus	DIE01E	64	256	1
STM32WB07KCVx	Cortex-M0plus	DIE01E	64	256	1
STM32WB09KEVx	Cortex-M0plus	DIE032	64	512	1
STM32WB09TEFx	Cortex-M0plus	DIE032	64	512	1
STM32WB10CCUx	Cortex-M4	DIE494	48	320	1
STM32WB15CCUx	Cortex-M4	DIE494	48	320	1
STM32WB15CCUxE	Cortex-M4	DIE494	48	320	1
STM32WB15CCYx	Cortex-M4	DIE494	48	320	1
STM32WB1MMCHx	Cortex-M4	DIE494	48	320	1
STM32WB30CEUxA	Cortex-M4	DIE495	96	512	1
STM32WB35CCUxA	Cortex-M4	DIE495	96	256	1
STM32WB35CEUxA	Cortex-M4	DIE495	96	512	1
STM32WB50CGUx	Cortex-M4	DIE495	128	1024	1
STM32WB55CCUx	Cortex-M4	DIE495	128	256	1
STM32WB55CEUx	Cortex-M4	DIE495	256	512	1
STM32WB55CGUx	Cortex-M4	DIE495	256	1024	1
STM32WB55RCVx	Cortex-M4	DIE495	128	256	1
STM32WB55REVx	Cortex-M4	DIE495	256	512	1
STM32WB55RGVx	Cortex-M4	DIE495	256	1024	1
STM32WB55VCQx	Cortex-M4	DIE495	128	256	1
STM32WB55VCYx	Cortex-M4	DIE495	128	256	1
STM32WB55VEQx	Cortex-M4	DIE495	256	512	1
STM32WB55VEYx	Cortex-M4	DIE495	256	512	1
STM32WB55VGQx	Cortex-M4	DIE495	256	1024	1
STM32WB55VGYx	Cortex-M4	DIE495	256	1024	1
STM32WB55VYYx	Cortex-M4	DIE495	256	640	1
STM32WB5MMGHx	Cortex-M4	DIE495	256	1024	1
STM32WBA23CEUx	Cortex-M33	DIE4B2	96	512	1
STM32WBA23KEUx	Cortex-M33	DIE4B2	96	512	1
STM32WBA25CEUx	Cortex-M33	DIE4B2	96	512	1
STM32WBA25HEFx	Cortex-M33	DIE4B2	96	512	1
STM32WBA50KGUx	Cortex-M33	DIE492	64	1024	1
STM32WBA52CEUx	Cortex-M33	DIE492	96	512	1
STM32WBA52CGUx	Cortex-M33	DIE492	128	1024	1
STM32WBA52KEUx	Cortex-M33	DIE492	96	512	1
STM32WBA52KGUx	Cortex-M33	DIE492	128	1024	1
STM32WBA54CEUx	Cortex-M33	DIE492	96	512	1
STM32WBA54CGUx	Cortex-M33	DIE492	128	1024	1
STM32WBA54KEUx	Cortex-M33	DIE492	96	512	1
STM32WBA54KGUx	Cortex-M33	DIE492	128	1024	1
STM32WBA55CEUx	Cortex-M33	DIE492	96	512	1
STM32WBA55CGUx	Cortex-M33	DIE492	128	1024	1
STM32WBA55HEFx	Cortex-M33	DIE492	96	512	1
STM32WBA55HGFx	Cortex-M33	DIE492	128	1024	1
STM32WBA55UEIx	Cortex-M33	DIE492	96	512	1
STM32WBA55UGIx	Cortex-M33	DIE492	128	1024	1
STM32WBA5MMGHx	Cortex-M33	DIE492	128	1024	1
STM32WBA62CGUx	Cortex-M33	DIE4B0	256	1024	1
STM32WBA62CIUx	Cortex-M33	DIE4B0	512	2048	1
STM32WBA62MGFx	Cortex-M33	DIE4B0	256	1024	1
STM32WBA62MIFx	Cortex-M33	DIE4B0	512	2048	1
STM32WBA62PGIx	Cortex-M33	DIE4B0	256	1024	1
STM32WBA62PIIx	Cortex-M33	DIE4B0	512	2048	1
STM32WBA63CGUx	Cortex-M33	DIE4B0	256	1024	1
STM32WBA63CIUx	Cortex-M33	DIE4B0	512	2048	1
STM32WBA64CGUx	Cortex-M33	DIE4B0	256	1024	1
STM32WBA64CIUx	Cortex-M33	DIE4B0	512	2048	1
STM32WBA65CGUx	Cortex-M33	DIE4B0	256	1024	1
STM32WBA65CIUx	Cortex-M33	DIE4B0	512	2048	1
STM32WBA65MGFx	Cortex-M33	DIE4B0	256	1024	1
STM32WBA65MIFx	Cortex-M33	DIE4B0	512	2048	1
STM32WBA65PGIx	Cortex-M33	DIE4B0	256	1024	1
STM32WBA65PIIx	Cortex-M33	DIE4B0	512	2048	1
STM32WBA65RGVx	Cortex-M33	DIE4B0	256	1024	1
STM32WBA65RIVx	Cortex-M33	DIE4B0	512	2048	1
STM32WBA6MOIHx	Cortex-M33	DIE4B0	512	2048	1
STM32WL30K8Vx	Cortex-M0plus	DIE027	8	64	1
STM32WL30KBVx	Cortex-M0plus	DIE027	16	128	1
STM32WL31C8Vx	Cortex-M0plus	DIE027	8	64	1
STM32WL31CBVx	Cortex-M0plus	DIE027	16	128	1
STM32WL31K8Vx	Cortex-M0plus	DIE027	8	64	1
STM32WL31KBVx	Cortex-M0plus	DIE027	16	128	1
STM32WL33C8Vx	Cortex-M0plus	DIE027	16	64	1
STM32WL33C8VxX	Cortex-M0plus	DIE027	16	64	1
STM32WL33CBVx	Cortex-M0plus	DIE027	32	128	1
STM32WL33CBVxX	Cortex-M0plus	DIE027	32	128	1
STM32WL33CCVx	Cortex-M0plus	DIE027	32	256	1
STM32WL33CCVxX	Cortex-M0plus	DIE027	32	256	1
STM32WL33K8Vx	Cortex-M0plus	DIE027	16	64	1
STM32WL33K8VxX	Cortex-M0plus	DIE027	16	64	1
STM32WL33KBVx	Cortex-M0plus	DIE027	32	128	1
STM32WL33KBVxX	Cortex-M0plus	DIE027	32	128	1
STM32WL33KCVx	Cortex-M0plus	DIE027	32	256	1
STM32WL33KCVxX	Cortex-M0plus	DIE027	32	256	1
STM32WL3RK8Vx	Cortex-M0plus	DIE122	8	64	1
STM32WL3RK8VxX	Cortex-M0plus	DIE122	8	64	1
STM32WL3RKBVx	Cortex-M0plus	DIE122	16	128	1
STM32WL3RKBVxX	Cortex-M0plus	DIE122	16	128	1
STM32WL40CCVx	Cortex-M33	DIE49A	64	256	1
STM32WL40CEVx	Cortex-M33	DIE49A	80	512	1
STM32WL41CCVx	Cortex-M33	DIE49A	64	256	1
STM32WL41CEVx	Cortex-M33	DIE49A	80	512	1
STM32WL41RCVx	Cortex-M33	DIE49A	64	256	1
STM32WL41REVx	Cortex-M33	DIE49A	80	512	1
STM32WL43CCVx	Cortex-M33	DIE49A	64	256	1
STM32WL43CEVx	Cortex-M33	DIE49A	80	512	1
STM32WL43RCVx	Cortex-M33	DIE49A	64	256	1
STM32WL43REVx	Cortex-M33	DIE49A	80	512	1
STM32WL54CCUx	Cortex-M4	DIE497	64	256	2
STM32WL54JCIx	Cortex-M4	DIE497	64	256	2
STM32WL55CCUx	Cortex-M4	DIE497	64	256	2
STM32WL55JCIx	Cortex-M4	DIE497	64	256	2
STM32WL5MOCHx	Cortex-M4	DIE497	64	256	2
STM32WL5MOCHxS	Cortex-M4	DIE497	64	256	2
STM32WLE4C8Ux	Cortex-M4	DIE497	20	64	1
STM32WLE4CBUx	Cortex-M4	DIE497	48	128	1
STM32WLE4CCUx	Cortex-M4	DIE497	64	256	1
STM32WLE4J8Ix	Cortex-M4	DIE497	20	64	1
STM32WLE4JBIx	Cortex-M4	DIE497	48	128	1
STM32WLE4JCIx	Cortex-M4	DIE497	64	256	1
STM32WLE5C8Ux	Cortex-M4	DIE497	20	64	1
STM32WLE5CBUx	Cortex-M4	DIE497	48	128	1
STM32WLE5CCUx	Cortex-M4	DIE497	64	256	1
STM32WLE5J8Ix	Cortex-M4	DIE497	20	64	1
STM32WLE5JBIx	Cortex-M4	DIE497	48	128	1
STM32WLE5JCIx	Cortex-M4	DIE497	64	256	1
